x,y,f_1,f_3,f_4,f_5,f_6,Avg_RMSE
103.972668126199,1.35288917634753,6.30046315087581,0.35986932674574135,3.2979099079582106,2.8541720225830254,6.325776454896648,3.827638172611887
103.972668126199,1.35369935163864,5.9604561931964675,0.6028220749705255,3.5567675336923976,1.8236991705674548,5.907507006997804,3.57025039588493
103.972668126199,1.35450952692976,4.992096495293513,0.10192529297257735,2.8630061682680044,0.3140906961774803,5.176971102779412,2.6896179510981972
103.972668126199,1.35531970222087,5.5875760810590265,0.6241959953388765,3.255460402631222,0.4344622544713701,4.889888622599724,2.958316671220044
103.972668126199,1.35612987751199,5.2357336384038256,0.3661476240836201,3.260111497630369,0.3203296626083514,4.8170141562004325,2.7998673157853196
103.972668126199,1.35694005280311,5.009818375634012,0.3019997208804419,3.0927514287411704,0.2004010422742617,4.823180365200503,2.685630186546078
103.972668126199,1.35775022809422,5.55481481936701,0.7755525940741208,3.4448035695573083,0.39552226993364314,4.791614717442872,2.992461594074991
103.972668126199,1.35856040338534,5.265064342763708,0.19564120402146656,3.404385223529154,0.14901993839119854,4.973182742671163,2.797458690275338
103.972668126199,1.35937057867645,5.261382810928485,0.2285980014304343,3.1314845485537504,0.0001268268213543422,5.207797127202209,2.7658778629872467
103.972668126199,1.36018075396757,5.15319673565298,0.43075753263485694,2.9186249731586216,0.3088831975092532,5.125015556291114,2.787295599049365
103.972668126199,1.36099092925869,5.237640629100461,0.07554496554280732,2.9724693101091617,0.131416723057729,4.968326889535202,2.6770797034690723
103.972668126199,1.3618011045498,5.079064618215195,0.04686453500724852,2.852882675332989,0.09663130450678281,4.575514239078188,2.5301914744280807
103.972668126199,1.36261127984092,4.96897027096724,0.0394120254266106,2.734798706660939,0.25412970720706696,4.276575774694276,2.4547772969912267
103.972668126199,1.38772671386551,4.585336324371248,0.5102829467316319,2.3380290851677223,0.2640904007245055,2.704214815315659,2.0803907144621534
103.972668126199,1.38853688915663,4.581891283895995,1.2282317603313864,2.0718674750025023,0.06981088617127185,3.1855827951669866,2.2274768401136287
103.97347830149,1.33992637168967,5.394100973003166,1.7833524116214328,3.6591224717985824,0.1611700889427361,4.382148326730242,3.075978854419232
103.97347830149,1.34073654698079,5.335167133919786,1.7256762756785733,3.550068270678789,0.04968873480986957,4.136367399901982,2.9593935629978
103.97347830149,1.3415467222719,5.1696844872307715,1.5080867159230849,3.312133763696661,0.028414124064120472,3.640996915449257,2.731863201272779
103.97347830149,1.34235689756302,5.02376186009948,1.234668244547919,3.340424791709875,0.4587496102842046,3.8028162494543523,2.772084151219166
103.97347830149,1.34316707285413,4.897437119924369,1.144658197112058,3.1312098432759825,0.6581716625760095,3.6782095984440595,2.7019372842664957
103.97347830149,1.34397724814525,4.849265445452531,1.029878308400324,2.9559259234155704,0.769947288302891,3.515238134285312,2.6240510199713256
103.97347830149,1.34478742343637,4.86722755990159,1.1272717885304182,3.2005653818402173,0.8268913476265318,3.489110311262671,2.7022132778322856
103.97347830149,1.34559759872748,4.488307895603469,0.744763892872804,2.8646848849482787,0.35738984677277585,3.396460338733835,2.3703213717862326
103.97347830149,1.3464077740186,5.069909633423723,1.3869628627274828,3.347750021327368,0.7294427764764464,3.832078579565259,2.8732287747040557
103.97347830149,1.34721794930971,5.04168332821726,1.0854547808593473,3.556017892577021,0.637888056503872,4.145745760624038,2.8933579637563076
103.97347830149,1.34802812460083,5.291225004903303,0.5390600929661424,3.769302269481276,0.9050326504377786,5.189150449077925,3.138754093373285
103.97347830149,1.34883829989195,5.921474571336031,0.9540218480212275,4.1123259310572635,1.197063213883741,5.334945734370805,3.5039662597338137
103.97347830149,1.34964847518306,5.714452841389537,0.9721337693315775,3.617278126886781,1.1707212249404115,5.023255950833182,3.2995683826762976
103.97347830149,1.35045865047418,5.862897481759553,1.1609579471071179,3.5266855881816177,0.8103183717729721,5.178175557063504,3.307806989176953
103.97347830149,1.35126882576529,5.772461682531741,1.3801587519602627,3.4885689201256653,0.9170803462640862,5.739798451130508,3.4596136304024525
103.97347830149,1.35207900105641,5.517235244717803,0.7330582002082338,3.1012556818601276,1.3317941386742191,5.753774003867026,3.2874234538654816
103.97347830149,1.35288917634753,6.13720524013079,0.5744170729351872,3.3899513870865405,1.6700104775678994,6.181104451632155,3.5905377258705142
103.97347830149,1.35369935163864,5.704651537781597,0.4138555550080518,3.3461322647653233,0.911986019722832,5.611052642181175,3.197535603891796
103.97347830149,1.35450952692976,4.74455994586862,0.09858640295940901,2.8209783203243255,0.14119590295480933,4.618933108115328,2.4848507360444985
103.97347830149,1.35531970222087,4.975992856507418,0.21816949845420552,3.076017919600744,0.1942515168672898,4.953068751828756,2.6835001086516828
