"x","y","period","avg_LST"
103.680194846106,1.33803596267707,"Mar-Apr 2013",23.938419342041
103.680194846106,1.33884613796818,"Mar-Apr 2013",23.1626004113091
103.680194846106,1.3396563132593,"Mar-Apr 2013",22.9362595876058
103.681005021397,1.32750368389256,"Mar-Apr 2013",26.8953838348389
103.681005021397,1.32831385918367,"Mar-Apr 2013",26.9665874905056
103.681005021397,1.32912403447479,"Mar-Apr 2013",26.2676039801704
103.681005021397,1.32993420976591,"Mar-Apr 2013",24.6525802612305
103.681005021397,1.33074438505702,"Mar-Apr 2013",23.3012154897054
103.681005021397,1.33155456034814,"Mar-Apr 2013",23.1852389441596
103.681005021397,1.33236473563925,"Mar-Apr 2013",23.3109633127848
103.681005021397,1.33317491093037,"Mar-Apr 2013",23.1437994639079
103.681005021397,1.33398508622149,"Mar-Apr 2013",23.9118796454536
103.681005021397,1.3347952615126,"Mar-Apr 2013",25.1887503729926
103.681005021397,1.33560543680372,"Mar-Apr 2013",25.3805410597059
103.681005021397,1.33641561209483,"Mar-Apr 2013",25.4452006022135
103.681005021397,1.33722578738595,"Mar-Apr 2013",25.5113559299045
103.681005021397,1.33803596267707,"Mar-Apr 2013",24.8685896131727
103.681005021397,1.33884613796818,"Mar-Apr 2013",23.7157821655273
103.681005021397,1.3396563132593,"Mar-Apr 2013",23.1776650746663
103.681815196689,1.32750368389256,"Mar-Apr 2013",27.0040289560954
103.681815196689,1.32831385918367,"Mar-Apr 2013",27.110320409139
103.681815196689,1.32912403447479,"Mar-Apr 2013",26.4303052690294
103.681815196689,1.32993420976591,"Mar-Apr 2013",24.827032301161
103.681815196689,1.33074438505702,"Mar-Apr 2013",23.6030406951904
103.681815196689,1.33155456034814,"Mar-Apr 2013",23.237342622545
103.681815196689,1.33236473563925,"Mar-Apr 2013",23.270080142551
103.681815196689,1.33317491093037,"Mar-Apr 2013",23.3567530314128
103.681815196689,1.33398508622149,"Mar-Apr 2013",24.0700412326389
103.681815196689,1.3347952615126,"Mar-Apr 2013",25.0001922183567
103.681815196689,1.33560543680372,"Mar-Apr 2013",25.2943560282389
103.681815196689,1.33641561209483,"Mar-Apr 2013",25.8633018069797
103.681815196689,1.33722578738595,"Mar-Apr 2013",25.8455159929064
103.681815196689,1.33803596267707,"Mar-Apr 2013",24.6092993418376
103.681815196689,1.33884613796818,"Mar-Apr 2013",23.9837173885769
103.681815196689,1.3396563132593,"Mar-Apr 2013",23.6932954788208
103.68262537198,1.32750368389256,"Mar-Apr 2013",26.0760402679443
103.68262537198,1.32831385918367,"Mar-Apr 2013",26.1813835567898
103.68262537198,1.32912403447479,"Mar-Apr 2013",26.0974472893609
103.68262537198,1.32993420976591,"Mar-Apr 2013",24.832287258572
103.68262537198,1.33074438505702,"Mar-Apr 2013",23.5456998613146
103.68262537198,1.33155456034814,"Mar-Apr 2013",23.1127777099609
